name,final_price,mrp,discount,rating,categories,manufacturer,image_url,product_url
Aimil Semento Capsule 20's,₹256.05,₹289.00,11% OFF,5.0,"Ayush, Ayurvedic",Mkt: Aimil Pharmaceuticals (India) Limited,https://www.netmeds.com/images/product-v1/150x150/884733/semento_capsule_20s_0_0.jpg,https://www.netmeds.com/non-prescriptions/semento-capsule-20-s
Axiom Jeevan Ras Musli Juice 500 ml,₹414.00,₹450.00,8% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Axiom Ayurveda Private Limited,https://www.netmeds.com/images/product-v1/150x150/824691/axiom_jeevan_ras_musli_juice_500_ml_0_1.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-musli-juice-500ml
Axiom Jeevan Ras Shatawar Juice 500 ml,₹257.60,₹280.00,8% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Axiom Ayurveda Private Limited,https://www.netmeds.com/images/product-v1/150x150/824717/axiom_jeevan_ras_shatawar_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-satawar-swaras-500-ml
Axiom Jeevan Ras Kantkari Juice 500 ml,₹257.60,₹280.00,8% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Axiom Ayurveda Private Limited,https://www.netmeds.com/images/product-v1/150x150/824664/axiom_jeevan_ras_kantkari_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-kantkari-juice-500-ml
Adel 2 Apo-Ham Drops 20 ml,₹258.85,₹310.00,17% OFF,4.9,"Ayush, Homeopathy",Mkt: Adelmar Pharma GMBH,https://www.netmeds.com/images/product-v1/150x150/846906/adel_2_apo_ham_drops_20_ml_73743_0_1.jpg,https://www.netmeds.com/non-prescriptions/adel-2-apo-ham-20-ml
Patanjali Juice - Karela Amla 500 ml,₹73.95,₹75.00,1% OFF,5.0,"Ayush, Ayurvedic",Mkt: Patanjali Ayurved Ltd,https://www.netmeds.com/images/product-v1/150x150/406033/patanjali_juice_karela_amla_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/patanjali-karela-amla-juice-500ml
Axiom Jeevan Ras Durva Juice 500 ml,₹230.00,₹250.00,8% OFF,5.0,"Ayush, Ayurvedic",Mkt: Axiom Ayurveda Private Limited,https://www.netmeds.com/images/product-v1/150x150/824720/axiom_jeevan_ras_durva_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-shavet-durva-juice-500ml
Axiom Jeevan Ras Chhoti Duddhi Juice 500 ml,₹276.00,₹300.00,8% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Axiom Ayurveda Private Limited,https://www.netmeds.com/images/product-v1/150x150/824606/axiom_jeevan_ras_chhoti_duddhi_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-chhoti-duddhi-juice-500ml
Himalaya Evecare Capsule 30's,₹169.75,₹175.00,3% OFF,5.0,"Ayush, Ayurvedic",Mkt: Himalaya Wellness Company,https://www.netmeds.com/images/product-v1/150x150/380034/himalaya_evecare_capsule_30s_45569_0_1.jpg,https://www.netmeds.com/non-prescriptions/evecare-capsule-30-s
Axiom Jeevan Ras Sugar Cure Juice 500 ml,₹184.00,₹200.00,8% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Axiom Ayurveda Private Limited,https://www.netmeds.com/images/product-v1/150x150/824726/axiom_jeevan_ras_sugar_cure_juice_500_ml_0_1.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-sugar-cure-juice-500ml-100ml
Baidyanath Premium Karela Jamun Juice 1000 ml,₹313.50,₹330.00,5% OFF,4.5,"Ayush, Ayurvedic",Mkt: Shree Baidyanath Ayurved Bhawan Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/823654/baidyanath_karela_jamun_juice_1_ltr_0.jpg,https://www.netmeds.com/non-prescriptions/baidyanath-karela-jamun-juice-1-ltr
Axiom Jeevan Ras Giloye Stem Juice 500 ml,₹207.50,₹250.00,17% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Axiom Ayurveda Private Limited,https://www.netmeds.com/images/product-v1/150x150/824643/axiom_jeevan_ras_giloye_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-giloye-juice-500ml
Dabur Shilajit Capsule 30's,₹160.65,₹210.00,24% OFF,5.0,"Ayush, Ayurvedic",Mkt: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15918/dabur_shilajit_capsule_30_s_0.jpg,https://www.netmeds.com/non-prescriptions/shilajit-capsule-30-s
Baidyanath Mahanarayan Taila 100 ml,₹164.00,₹200.00,18% OFF,Not rated,"Ayush, Ayurvedic","Mkt: Shree Baidyanath Ayurved Bhawan Pvt Ltd,Nagpur",https://www.netmeds.com/images/product-v1/150x150/947858/baidyanath_nagpur_mahanarayan_taila_100_ml_0_1.jpg,https://www.netmeds.com/non-prescriptions/baidyanath-nagpur-mahanarayan-tel-100-ml
Axiom Jeevan Ras Arand Leaf Juice 500 ml,₹119.60,₹130.00,8% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Axiom Ayurveda Private Limited,https://www.netmeds.com/images/product-v1/150x150/824582/axiom_jeevan_ras_arand_leaf_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-arand-patra-swaras-juice-500ml
Baidyanath Mahanarayan Taila 50 ml,₹88.20,₹98.00,10% OFF,5.0,"Ayush, Ayurvedic","Mkt: Shree Baidyanath Ayurved Bhawan Pvt Ltd,Nagpur",https://www.netmeds.com/images/product-v1/150x150/947856/baidyanath_nagpur_mahanarayan_taila_50_ml_0_1.jpg,https://www.netmeds.com/non-prescriptions/baidyanath-nagpur-mahanarayan-tel-50-ml
Kapiva Get Slim Juice 1 ltr,₹549.00,₹549.00,0% OFF,4.0,"Ayush, Ayurvedic",Mkt: Adret Retail Pvt Ltd (Kapiva),https://www.netmeds.com/images/product-v1/150x150/821279/kapiva_get_slim_juice_1_ltr_61046_0_9.jpg,https://www.netmeds.com/non-prescriptions/kapiva-get-slim-juice-1-l-1l
Axiom Jeevan Ras Aloevera Cod 23 Juice 1 ltr,₹345.00,₹375.00,8% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Axiom Ayurveda Private Limited,https://www.netmeds.com/images/product-v1/150x150/824574/axiom_jeevan_ras_aloevera_cod_23_juice_1_ltr_0_1.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-aloevera-cod-23-juice-1-ltr
Baidyanath Aloevera Juice 1 ltr,₹247.00,₹260.00,5% OFF,5.0,"Ayush, Ayurvedic",Mkt: Shree Baidyanath Ayurved Bhawan Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/823648/baidyanath_aloevera_juice_1_ltr_0_1.jpg,https://www.netmeds.com/non-prescriptions/baidyanath-aloevera-juice-1-ltr
Aimil Amlycure D.S Syrup 200 ml,₹283.62,₹326.00,13% OFF,5.0,"Ayush, Ayurvedic",Mkt: Aimil Pharmaceuticals (India) Limited,https://www.netmeds.com/images/product-v1/150x150/935675/aimil_amlycure_d_s_syrup_200_ml_164631_0_2.jpg,https://www.netmeds.com/non-prescriptions/aimil-amlycure-d-s-syrup-200-ml
Baidyanath Triphala Juice 1 ltr,₹236.55,₹249.00,5% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Shree Baidyanath Ayurved Bhawan Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/823656/baidyanath_triphala_juice_1_ltr_0.jpg,https://www.netmeds.com/non-prescriptions/baidyanath-triphala-juice-1-ltr
Dabur Chyawanprash Awaleha 250 gm,₹109.25,₹115.00,5% OFF,5.0,"Ayush, Ayurvedic",Mkt: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/12748/dabur_chyawanprash_awaleha_250_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dabur-chyawanprash-awaleha-250g
Dabur Shirahshooladivajra Ras Tablet 20's,₹66.50,₹70.00,5% OFF,5.0,"Ayush, Ayurvedic",Mkt: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15877/dabur_shirahshooladivajra_ras_tablet_20_s_0.jpg,https://www.netmeds.com/non-prescriptions/shirahshooladivajra-ras-20-s
Baidyanath Vita-Ex Gold Plus Capsule 20's,₹654.50,₹850.00,23% OFF,5.0,"Ayush, Ayurvedic",Mkt: Shree Baidyanath Ayurved Bhawan Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/15560/baidyanath_vita_ex_gold_plus_capsule_20_s_0.jpg,https://www.netmeds.com/non-prescriptions/vita-ex-gold-plus-20-s
Axiom Jeevan Ras Bathua Juice 500 ml,₹156.40,₹170.00,8% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Axiom Ayurveda Private Limited,https://www.netmeds.com/images/product-v1/150x150/824588/axiom_jeevan_ras_bathua_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-bathua-juice-500ml
SBL Bio-Combination 28 Tablet 450 gm,₹591.12,₹720.00,18% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850491/sbl_bio_combination_28_tablet_450_gm_422152_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-biocombination-no-28-450gm
Axiom Jeevan Ras Cod-P Juice 500 ml,₹276.00,₹300.00,8% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Axiom Ayurveda Private Limited,https://www.netmeds.com/images/product-v1/150x150/824616/axiom_jeevan_ras_cod_p_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-cod-p-juice-150ml
Axiom Jeevan Ras Bala Panchang Juice 500 ml,₹257.60,₹280.00,8% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Axiom Ayurveda Private Limited,https://www.netmeds.com/images/product-v1/150x150/824587/axiom_jeevan_ras_bala_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-bala-juice-500ml
Axiom Jeevan Ras Kalmegh Juice 500 ml,₹257.60,₹280.00,8% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Axiom Ayurveda Private Limited,https://www.netmeds.com/images/product-v1/150x150/824658/axiom_jeevan_ras_kaal_megh_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-kaal-megh-juice-500-ml
Baidyanath Amla Juice 1 ltr,₹228.00,₹240.00,5% OFF,5.0,"Ayush, Ayurvedic",Mkt: Shree Baidyanath Ayurved Bhawan Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/823653/baidyanath_amla_juice_1_ltr_0.jpg,https://www.netmeds.com/non-prescriptions/baidyanath-amla-juice-1-ltr
Aimil Amroid Tablet 30's,₹313.20,₹360.00,13% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Aimil Pharmaceuticals (India) Limited,https://www.netmeds.com/images/product-v1/150x150/935679/aimil_amroid_tablet_30s_0_0.jpg,https://www.netmeds.com/non-prescriptions/aimil-amroid-tablet-30s
Dabur Chyawanprash Awaleha 500 gm,₹204.45,₹235.00,13% OFF,5.0,"Ayush, Ayurvedic",Mkt: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/12749/dabur_chyawanprash_awaleha_500_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dabur-chyawanprash-awaleha-500gm
Baidyanath Shankhapushpi Syrup 200 ml,₹90.20,₹110.00,18% OFF,5.0,"Ayush, Ayurvedic","Mkt: Shree Baidyanath Ayurved Bhawan Pvt Ltd,Nagpur",https://www.netmeds.com/images/product-v1/150x150/947842/baidyanath_nagpur_shankhapushpi_syrup_200_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/baidyanath-nagpur-shankhapushpi-syrup-200-ml
Varico Gel 30 gm,₹372.00,₹465.00,20% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Swati Spentose Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/804248/varico_gel_30_gm_57600_0_1.jpg,https://www.netmeds.com/non-prescriptions/varico-gel-30gm
Patanjali Special Chyawanprash 500 gm,₹151.70,₹185.00,18% OFF,5.0,"Ayush, Ayurvedic",Mkt: Patanjali Ayurved Ltd,https://www.netmeds.com/images/product-v1/150x150/406038/patanjali_special_chyawanprash_500_gm_0.jpg,https://www.netmeds.com/non-prescriptions/patanjali-special-chyawanprash-500gm
Dabur Chyawanprash Awaleha 950 gm,₹350.55,₹410.00,15% OFF,4.5,"Ayush, Ayurvedic",Mkt: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/950516/dabur_chyawanprash_awaleha_950_gm_0_0.jpg,https://www.netmeds.com/non-prescriptions/dabur-chyawanprash-awaleha-950-gm
Hamdard Joshina Syrup 100 ml,₹69.00,₹75.00,8% OFF,5.0,"Ayush, Unani",Mkt: Hamdard Laboratories India Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/834928/hamdard_joshina_syrup_100_ml_0.jpg,https://www.netmeds.com/non-prescriptions/hamdard-joshina-syrup-100-ml
Hamdard Raughan - E - Badam Shireen Sweet Almond Oil 25 ml,₹110.40,₹115.00,4% OFF,Not rated,"Ayush, Unani",Mkt: Hamdard Laboratories – Medicine Division,https://www.netmeds.com/images/product-v1/150x150/1114007/hamdard_raughan_e_badam_shireen_sweet_almond_oil_25_ml_661345_0_0.jpg,https://www.netmeds.com/non-prescriptions/hamdard-raughan-e-badam-shireen-sweet-almond-oil-25-ml
Pankajakasthuri Orthoherb Tablet 30's,₹151.80,₹165.00,8% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Pankajakasthuri Herbals India Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/413008/pankajakasthuri_orthoherb_tablet_30_s_0.jpg,https://www.netmeds.com/non-prescriptions/pankajakasthuri-orthoherb-tablet-30-s
Dr.Juneja's Petsaffa Natural Laxative Granules 60 gm,₹49.68,₹54.00,8% OFF,4.5,"Ayush, Ayurvedic",Mkt: Divisa Herbals Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/920393/dr_junejas_petsaffa_laxative_granules_60_gm_0_0.jpg,https://www.netmeds.com/non-prescriptions/dr-junejas-petsaffa-laxative-granules-60-gm
Aimil Amycordial Syrup 200 ml,₹192.94,₹220.00,12% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Aimil Pharmaceuticals (India) Limited,https://www.netmeds.com/images/product-v1/150x150/935680/aimil_amycordial_syrup_200_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/aimil-amycordial-syrup-200-ml
Baidyanath Chyawanprash Special 500 gm,₹218.50,₹230.00,5% OFF,5.0,"Ayush, Ayurvedic",Mkt: Shree Baidyanath Ayurved Bhawan Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/823674/baidyanath_chyawanprash_special_500_gm_0.jpg,https://www.netmeds.com/non-prescriptions/baidyanath-chyawanprash-special-500-gm
Kapiva Wheat Grass Juice 1 ltr,₹449.10,₹499.00,10% OFF,5.0,"Ayush, Ayurvedic",Mkt: Adret Retail Pvt Ltd (Kapiva),https://www.netmeds.com/images/product-v1/150x150/821307/kapiva_wheat_grass_juice_1_ltr_61053_0_6.jpg,https://www.netmeds.com/non-prescriptions/kapiva-wheat-grass-juice-1-l-1l
Aimil Jufex Forte Syrup 100 ml,₹143.78,₹158.00,9% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Aimil Pharmaceuticals (India) Limited,https://www.netmeds.com/images/product-v1/150x150/935694/aimil_jufex_forte_syrup_100_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/aimil-jufex-forte-syrup-100-ml
Zandu Chyavanprash Avaleha 900 gm,₹345.00,₹345.00,0% OFF,5.0,"Ayush, Ayurvedic",Mkt: Emami Ltd,https://www.netmeds.com/images/product-v1/150x150/853679/zandu_chyavanprash_avaleha_900_gm_0_0.jpg,https://www.netmeds.com/non-prescriptions/zandu-chyavanprash-avaleha-900-gm
Kapiva Aloe + Amla Juice 1 ltr,₹449.00,₹500.00,10% OFF,5.0,"Ayush, Ayurvedic",Mkt: Adret Retail Pvt Ltd (Kapiva),https://www.netmeds.com/images/product-v1/150x150/821313/kapiva_aloe_amla_juice_1_ltr_61069_0_4.jpg,https://www.netmeds.com/non-prescriptions/kapiva-aloe-amla-juice-1l-1l
Baidyanath Chyawanprash Special 250 gm,₹104.50,₹110.00,5% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Shree Baidyanath Ayurved Bhawan Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/823673/baidyanath_chyawanprash_special_250_gm_0.jpg,https://www.netmeds.com/non-prescriptions/baidyanath-chyawanprash-special-250-gm
Dr.Willmar Schwabe Oleum Santali Ø Liquid 30 ml,₹3600.00,₹4000.00,10% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Willmar Schwabe India Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/856449/dr_willmar_schwabe_oleum_santali_q_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-willmar-schwabe-oleum-santali-q-liquid-30-ml
Baidyanath Chyawanprash Special 2 kg,₹755.25,₹795.00,5% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Shree Baidyanath Ayurved Bhawan Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/823671/baidyanath_chyawanprash_special_2_kg_0.jpg,https://www.netmeds.com/non-prescriptions/baidyanath-chyawanprash-special-2-kg
Kapiva Wild Tulsi Giloy Juice 1 ltr,₹359.20,₹400.00,10% OFF,5.0,"Ayush, Ayurvedic",Mkt: Adret Retail Pvt Ltd (Kapiva),https://www.netmeds.com/images/product-v1/150x150/821332/kapiva_wild_tulsi_giloy_juice_1_ltr_0_3.jpg,https://www.netmeds.com/non-prescriptions/kapiva-tulsi-giloy-juice-1-l-1l
Kapiva Noni Juice 1 ltr,₹649.38,₹749.00,13% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Adret Retail Pvt Ltd (Kapiva),https://www.netmeds.com/images/product-v1/150x150/822621/kapiva_noni_juice_1_ltr_61993_0_8.jpg,https://www.netmeds.com/non-prescriptions/kapiva-noni-juice-1-ltr
Haslab Alfa-Ag With Ashwagandha and Ginseng Tonic 100 ml,₹78.00,₹100.00,22% OFF,Not rated,"Ayush, Homeopathy",Mkt: Hahnemann Scientific Laboratory (India) Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/831960/haslab_alfa_ag_with_ashwagandha_and_ginseng_tonic_100_ml_0.jpg,https://www.netmeds.com/non-prescriptions/haslab-alfa-ag-with-ashwagandha-and-ginseng-tonic-100-ml
Neuherbs Pure Himalayan Shilajit Resin 15 gm,₹493.36,₹1249.00,61% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Global Healthfit Retail (India) LLP,https://www.netmeds.com/images/product-v1/150x150/1053341/neuherbs_pure_himalayan_shilajit_resin_15_gm_434416_0_3.jpg,https://www.netmeds.com/non-prescriptions/neuherbs-pure-himalayan-shilajit-resin-15-gm
Axiom Jeevan Ras Amaltas Fruit Juice 250 ml,₹101.20,₹110.00,8% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Axiom Ayurveda Private Limited,https://www.netmeds.com/images/product-v1/150x150/831625/axiom_jeevan_ras_amaltas_fruit_juice_250_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-amaltas-fruit-juice-250-ml
Axiom Jeevan Ras Yonipushpa Juice 500 ml,₹202.40,₹220.00,8% OFF,5.0,"Ayush, Ayurvedic",Mkt: Axiom Ayurveda Private Limited,https://www.netmeds.com/images/product-v1/150x150/824737/axiom_jeevan_ras_yonipushpa_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-yonipushpa-juice-60ml
Axiom Jeevan Ras Shirish Juice 500 ml,₹202.40,₹220.00,8% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Axiom Ayurveda Private Limited,https://www.netmeds.com/images/product-v1/150x150/824722/axiom_jeevan_ras_shirish_juice_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-shirish-juice-500ml
Kapiva Aloe + Garcinia Juice 1 ltr,₹569.05,₹599.00,5% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Adret Retail Pvt Ltd (Kapiva),https://www.netmeds.com/images/product-v1/150x150/821312/kapiva_aloe_garcinia_juice_1_ltr_61066_0_7.jpg,https://www.netmeds.com/non-prescriptions/kapiva-aloe-garcinia-juice-1l-1l
Axiom Jeevan Ras Dama Buti Juice 150 ml,₹202.40,₹220.00,8% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Axiom Ayurveda Private Limited,https://www.netmeds.com/images/product-v1/150x150/824629/axiom_jeevan_ras_dama_buti_juice_150_ml_0_1.jpg,https://www.netmeds.com/non-prescriptions/jeevan-ras-dama-butti-ras-juice-500ml
Patanjali Special Chyawanprash 1 kg,₹349.20,₹360.00,3% OFF,4.8,"Ayush, Ayurvedic",Mkt: Patanjali Ayurved Ltd,https://www.netmeds.com/images/product-v1/150x150/406037/patanjali_special_chyawanprash_1_kg_48841_0_1.jpg,https://www.netmeds.com/non-prescriptions/patanjali-special-chyawanprash-1kg
Lama Chyawanprash Awaleha Special Paste 500 gm,₹193.60,₹220.00,12% OFF,5.0,"Ayush, Ayurvedic",Mkt: Lama Pharmaceuticals,https://www.netmeds.com/images/product-v1/150x150/905920/lama_chyawanprash_awaleha_special_paste_500_gm_0_2.jpg,https://www.netmeds.com/non-prescriptions/lama-chyawanprash-awaleha-special-paste-500-gm
Patanjali Honey 1 kg,₹397.70,₹410.00,3% OFF,5.0,"Ayush, Ayurvedic",Mkt: Patanjali Ayurved Ltd,https://www.netmeds.com/images/product-v1/150x150/406030/patanjali_honey_1_kg_0.jpg,https://www.netmeds.com/non-prescriptions/patanjali-honey-1-kg
Lama Swarn Bhasm (Swarn Yukt) 500 mg,₹4708.50,₹6450.00,27% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Lama Pharmaceuticals,https://www.netmeds.com/images/product-v1/150x150/907611/lama_swarn_bhasm_swarn_yukt_500_mg_0_0.jpg,https://www.netmeds.com/non-prescriptions/lama-swarn-bhasm-swarn-yukt-bhasm-500-mg
Dr. Vaidya's My Prash Chyawanprash Paste - Daily Health 1 kg,₹569.05,₹599.00,5% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Herbolab India Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/1002819/dr_vaidyas_my_prash_chyawanprash_for_daily_health_1_kg_0_0.jpg,https://www.netmeds.com/non-prescriptions/dr-vaidyas-my-prash-chyawanprash-for-daily-health-1-kg
Himalaya Koflet Lozenges 160's + Free 40's Lozenges,₹328.00,₹400.00,18% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Himalaya Wellness Company,https://www.netmeds.com/images/product-v1/150x150/1053902/himalaya_koflet_lozenges_160s_440393_0_0.jpg,https://www.netmeds.com/non-prescriptions/himalaya-koflet-lozenges-160s
Baidyanath Gaisantak Bati Tablet 100's,₹142.50,₹150.00,5% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Shree Baidyanath Ayurved Bhawan Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/823678/baidyanath_gaisantak_bati_tablet_100_s_0.jpg,https://www.netmeds.com/non-prescriptions/baidyanath-gaisantak-bati-100-s
Lord's Tone Up 5000 Drops 30 ml,₹289.28,₹399.00,28% OFF,5.0,"Ayush, Homeopathy",Mkt: Lords Homoeopathic Labaratory Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/901700/lords_tone_up_5000_drops_30_ml_0_1.jpg,https://www.netmeds.com/non-prescriptions/lords-tone-up-5000-drops-30-ml
Himalaya Wellness Tulasi Syrup 200 ml,₹150.35,₹155.00,3% OFF,5.0,"Ayush, Ayurvedic",Mkt: Himalaya Wellness Company,https://www.netmeds.com/images/product-v1/150x150/405498/himalaya_wellness_tulasi_syrup_200_ml_0.jpg,https://www.netmeds.com/non-prescriptions/tulasi-syrup-200ml
Himalaya Himcocid-SF Suspension - Mint Flavour 200 ml,₹101.25,₹135.00,25% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Himalaya Wellness Company,https://www.netmeds.com/images/product-v1/150x150/349916/himcocid_sf_suspension_mint_flavour_200ml_0.jpg,https://www.netmeds.com/non-prescriptions/himcocid-sf-mint-flavour-suspension-200ml
Kerala Ayurveda Myaxyl Ayurvedic Pain Relief Oil 60 ml,₹150.00,₹150.00,0% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Kerala Ayurveda Limited,https://www.netmeds.com/images/product-v1/150x150/825040/kerala_ayurveda_myaxyl_oil_60_ml_0.jpg,https://www.netmeds.com/non-prescriptions/kerala-ayurveda-myaxyl-oil-60-ml
Jiva Ayurveda Aam Pachak Churna 100 gm,₹176.70,₹190.00,7% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Jiva Ayurvedic Pharmacy Ltd,https://www.netmeds.com/images/product-v1/150x150/825768/jiva_ayurveda_aam_pachak_churna_100_gm_64079_0_1.jpg,https://www.netmeds.com/non-prescriptions/jiva-ayurveda-aam-pachak-100gm
Dabur Janma Ghunti Digestive Tonic 125 ml,₹73.50,₹75.00,2% OFF,5.0,"Ayush, Ayurvedic",Mkt: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/1090566/dabur_janma_ghunti_digestive_tonic_125_ml_558559_0_0.jpg,https://www.netmeds.com/non-prescriptions/dabur-janma-ghunti-digestive-tonic-125-ml
